Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count,
49.123998,-122.702508,FRASER HWY,SURREY,PDO,2018,1,
49.124145,-122.702596,FRASER HWY,SURREY,PDO,2018,1,
49.15214,-122.765752,FRASER HWY,SURREY,PDO,2018,1,
49.158871,-122.785646,FRASER HWY,SURREY,PDO,2018,1,
49.192264,-122.772628,FRASERGLEN DR,SURREY,PDO,2018,1,
49.188323,-122.896147,GRACE RD,SURREY,PDO,2018,1,
49.178171,-122.82713,GREEN TIMBERS WAY,SURREY,PDO,2018,1,
49.197488,-122.795719,GUILDFORD DR,SURREY,PDO,2018,1,
49.1285,-122.863621,HELSTON CRES,SURREY,PDO,2018,1,
49.05662,-122.73841,HILLVIEW PL,SURREY,PDO,2018,1,
49.112511,-122.715655,HUNTER PL,SURREY,PDO,2018,1,
49.104123,-122.730995,HWY 10,SURREY,PDO,2018,1,
49.004766,-122.757787,HWY 99,SURREY,PDO,2018,1,
49.20861,-122.882791,INDUSTRIAL RD,SURREY,PDO,2018,1,
49.206596,-122.807833,KEW DR,SURREY,PDO,2018,1,
49.114129,-122.797312,KILLARNEY DR,SURREY,PDO,2018,1,
49.02295,-122.765523,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.026194,-122.769524,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.039355,-122.785832,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.044006,-122.791515,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.044258,-122.79204,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.047836,-122.796459,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.049726,-122.798635,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.057636,-122.808471,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.083722,-122.819923,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.102557,-122.827866,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.128424,-122.845663,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.132348,-122.845684,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.134344,-122.845696,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.135796,-122.845496,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.140365,-122.845545,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.142679,-122.845556,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.149103,-122.845574,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.157198,-122.845858,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.199592,-122.846419,KING GEORGE BLVD,SURREY,PDO,2018,1,
49.142497,-122.843398,KING GEORGE BLVD STRATA RD,SURREY,PDO,2018,1,
49.033096,-122.778078,KING GEORGE HWY,SURREY,PDO,2018,1,
49.041133,-122.788037,KING GEORGE HWY,SURREY,PDO,2018,1,
49.172349,-122.845738,KING GEORGE HWY,SURREY,PDO,2018,1,
49.035915,-122.86058,LARONDE DR,SURREY,PDO,2018,1,
49.194486,-122.759327,MAPLETREE CLOSE,SURREY,PDO,2018,1,
49.034268,-122.803842,MARTIN DR,SURREY,PDO,2018,1,
49.055586,-122.885399,MCBRIDE AVE,SURREY,PDO,2018,1,
49.056663,-122.758665,MCNAIR DR,SURREY,PDO,2018,1,
49.210725,-122.883233,MUSQUEAM DR,SURREY,PDO,2018,1,
49.03118,-122.832148,NORTH BLUFF RD,SURREY,PDO,2018,1,
49.114141,-122.884986,NORTHPARK PL,SURREY,PDO,2018,1,
49.042645,-122.768649,OAK MEADOWS DR,SURREY,PDO,2018,1,
49.198165,-122.88031,OLD YALE RD,SURREY,PDO,2018,1,
49.168366,-122.86042,PRINCE CHARLES BLVD,SURREY,PDO,2018,1,
49.072031,-122.827094,RIO PL,SURREY,PDO,2018,1,
49.061502,-122.791297,ROSEMARY HEIGHTS CRES,SURREY,PDO,2018,1,
49.179553,-122.908945,ROYAL CRES,SURREY,PDO,2018,1,
49.103043,-122.890381,SCOTT RD,SURREY,PDO,2018,1,
49.035355,-122.809337,SOUTHMERE CRES,SURREY,PDO,2018,1,
49.035451,-122.803791,SOUTHMERE CRES E,SURREY,PDO,2018,1,
49.138567,-122.820527,WILTSHIRE DR,SURREY,PDO,2018,1,
49.055109,-122.852779,WOODCREST DR,SURREY,PDO,2018,1,
49.184292,-122.840624,100 AVE,SURREY,PDO,2018,2,
49.191499,-122.798615,104 AVE,SURREY,PDO,2018,2,
49.193859,-122.780961,105 AVE,SURREY,PDO,2018,2,
49.201542,-122.784777,109A AVE,SURREY,PDO,2018,2,
49.175017,-122.884624,122 ST,SURREY,PDO,2018,2,
49.152801,-122.867944,128 ST,SURREY,PDO,2018,2,
49.036203,-122.866089,128A ST,SURREY,PDO,2018,2,
49.177492,-122.842097,137A ST,SURREY,PDO,2018,2,
49.050271,-122.806733,150 ST,SURREY,PDO,2018,2,
49.063093,-122.803325,151 ST,SURREY,PDO,2018,2,
49.16446,-122.801364,152 ST,SURREY,PDO,2018,2,
49.031097,-122.797788,16 AVE,SURREY,PDO,2018,2,
49.104617,-122.738175,175 ST,SURREY,PDO,2018,2,
49.178783,-122.690258,192 ST,SURREY,PDO,2018,2,
49.067352,-122.798843,36 AVE,SURREY,PDO,2018,2,
49.104097,-122.727071,56 AVE,SURREY,PDO,2018,2,
49.11177,-122.809423,60 AVE,SURREY,PDO,2018,2,
49.113706,-122.835456,61 AVE,SURREY,PDO,2018,2,
49.119191,-122.870414,64 AVE,SURREY,PDO,2018,2,
49.129956,-122.836233,70 AVE,SURREY,PDO,2018,2,
49.133621,-122.848408,72 AVE,SURREY,PDO,2018,2,
49.14102,-122.867179,76 AVE,SURREY,PDO,2018,2,
49.163235,-122.880713,88 AVE,SURREY,PDO,2018,2,
49.177131,-122.89885,96 AVE,SURREY,PDO,2018,2,
49.180475,-122.810755,98 AVE,SURREY,PDO,2018,2,
49.114267,-122.680794,FRASER HWY,SURREY,PDO,2018,2,
49.005281,-122.7571,HWY 99,SURREY,PDO,2018,2,
49.0396,-122.778608,HWY 99,SURREY,PDO,2018,2,
49.044914,-122.792668,KING GEORGE BLVD,SURREY,PDO,2018,2,
49.186029,-122.845535,KING GEORGE BLVD,SURREY,PDO,2018,2,
49.205963,-122.877632,KING GEORGE HWY,SURREY,PDO,2018,2,
49.106214,-122.687091,LANGLEY BYPASS,SURREY,PDO,2018,2,
49.016592,-122.789895,MARINE DR,SURREY,PDO,2018,2,
49.003256,-122.73471,176 ST,SURREY,PDO,2018,3,
49.074857,-122.762317,40 AVE,SURREY,PDO,2018,3,
49.125598,-122.837242,HYLAND RD,SURREY,PDO,2018,3,
49.018544,-122.762228,KING GEORGE BLVD,SURREY,PDO,2018,3,
49.003585,-122.742378,0B AVE,SURREY,PDO,2019,1,
49.184275,-122.844292,100 AVE,SURREY,PDO,2019,1,
49.18429,-122.842482,100 AVE,SURREY,PDO,2019,1,
49.184292,-122.840624,100 AVE,SURREY,PDO,2019,1,
49.186028,-122.83002,101 AVE,SURREY,PDO,2019,1,
49.186047,-122.837488,101 AVE,SURREY,PDO,2019,1,
49.186051,-122.825229,101 AVE,SURREY,PDO,2019,1,
49.186143,-122.80244,101 AVE,SURREY,PDO,2019,1,
49.186389,-122.888576,101 AVE,SURREY,PDO,2019,1,
49.186704,-122.813093,101A AVE,SURREY,PDO,2019,1,
49.187058,-122.784806,101A AVE,SURREY,PDO,2019,1,
49.187763,-122.837508,102 AVE,SURREY,PDO,2019,1,
49.187845,-122.844447,102 AVE,SURREY,PDO,2019,1,
49.187883,-122.846631,102 AVE,SURREY,PDO,2019,1,
49.188773,-122.796695,102A AVE,SURREY,PDO,2019,1,
49.188865,-122.852871,102A AVE,SURREY,PDO,2019,1,
49.189604,-122.829994,103 AVE,SURREY,PDO,2019,1,
49.190708,-122.85954,103A AVE,SURREY,PDO,2019,1,
49.191506,-122.783097,104 AVE,SURREY,PDO,2019,1,
49.191771,-122.875805,104 AVE,SURREY,PDO,2019,1,
49.193307,-122.796696,105 AVE,SURREY,PDO,2019,1,
49.196194,-122.859408,106A AVE,SURREY,PDO,2019,1,
49.198907,-122.848082,108 AVE,SURREY,PDO,2019,1,
49.198935,-122.8544,108 AVE,SURREY,PDO,2019,1,
49.204773,-122.855777,111 AVE,SURREY,PDO,2019,1,
49.205201,-122.807265,111A AVE,SURREY,PDO,2019,1,
49.206061,-122.780696,112 AVE,SURREY,PDO,2019,1,
49.206118,-122.789277,112 AVE,SURREY,PDO,2019,1,
49.209266,-122.783263,114 AVE,SURREY,PDO,2019,1,
49.209401,-122.774363,114 AVE,SURREY,PDO,2019,1,
49.184687,-122.898537,117 ST,SURREY,PDO,2019,1,
49.103873,-122.890393,120 ST,SURREY,PDO,2019,1,
49.129635,-122.89029,120 ST,SURREY,PDO,2019,1,
49.13144,-122.890293,120 ST,SURREY,PDO,2019,1,
49.135567,-122.890298,120 ST,SURREY,PDO,2019,1,
49.180343,-122.890057,120 ST,SURREY,PDO,2019,1,
49.146752,-122.887635,120A ST,SURREY,PDO,2019,1,
49.150421,-122.888174,120A ST,SURREY,PDO,2019,1,
49.171824,-122.887426,121 ST,SURREY,PDO,2019,1,
49.04498,-122.878381,124 ST,SURREY,PDO,2019,1,
49.129725,-122.879056,124 ST,SURREY,PDO,2019,1,
49.153879,-122.879101,124 ST,SURREY,PDO,2019,1,
49.204069,-122.878673,124 ST,SURREY,PDO,2019,1,
49.190862,-122.876772,124A ST,SURREY,PDO,2019,1,
49.045368,-122.876454,124B ST,SURREY,PDO,2019,1,
49.143295,-122.876858,125 ST,SURREY,PDO,2019,1,
49.190846,-122.875384,125 ST,SURREY,PDO,2019,1,
49.175835,-122.875201,125A ST,SURREY,PDO,2019,1,
49.118832,-122.873402,126 ST,SURREY,PDO,2019,1,
49.184983,-122.871463,127 ST,SURREY,PDO,2019,1,
49.185617,-122.868838,127B ST,SURREY,PDO,2019,1,
49.033741,-122.867524,128 ST,SURREY,PDO,2019,1,
49.048733,-122.86737,128 ST,SURREY,PDO,2019,1,
49.128037,-122.867764,128 ST,SURREY,PDO,2019,1,
49.143542,-122.867967,128 ST,SURREY,PDO,2019,1,
49.164263,-122.86802,128 ST,SURREY,PDO,2019,1,
49.173597,-122.868036,128 ST,SURREY,PDO,2019,1,
49.130327,-122.86356,129A ST,SURREY,PDO,2019,1,
49.135855,-122.864309,129A ST,SURREY,PDO,2019,1,
49.214014,-122.861769,130 ST,SURREY,PDO,2019,1,
49.194398,-122.858009,131A ST,SURREY,PDO,2019,1,
49.133095,-122.856662,132 ST,SURREY,PDO,2019,1,
49.14509,-122.856748,132 ST,SURREY,PDO,2019,1,
49.153945,-122.856815,132 ST,SURREY,PDO,2019,1,
49.20546,-122.856375,132 ST,SURREY,PDO,2019,1,
49.2069,-122.856384,132 ST,SURREY,PDO,2019,1,
49.029755,-122.851906,133B ST,SURREY,PDO,2019,1,
49.03757,-122.850967,134 ST,SURREY,PDO,2019,1,
49.125653,-122.849794,134A ST,SURREY,PDO,2019,1,
49.193788,-122.846894,135A ST,SURREY,PDO,2019,1,
49.048542,-122.845479,136 ST,SURREY,PDO,2019,1,
49.206551,-122.845306,136 ST,SURREY,PDO,2019,1,
49.16977,-122.844401,136A ST,SURREY,PDO,2019,1,
49.107234,-122.842192,137A ST,SURREY,PDO,2019,1,
49.114699,-122.839877,138 ST,SURREY,PDO,2019,1,
49.135911,-122.838669,138 ST,SURREY,PDO,2019,1,
49.138262,-122.839422,138 ST,SURREY,PDO,2019,1,
49.197151,-122.836938,139 ST,SURREY,PDO,2019,1,
49.048218,-122.835831,139A ST,SURREY,PDO,2019,1,
49.028106,-122.850613,14 AVE,SURREY,PDO,2019,1,
49.152975,-122.83466,140 ST,SURREY,PDO,2019,1,
49.212069,-122.83253,140A ST,SURREY,PDO,2019,1,
49.157434,-122.833283,141 ST,SURREY,PDO,2019,1,
49.185269,-122.831394,141 ST,SURREY,PDO,2019,1,
49.130909,-122.830337,141A ST,SURREY,PDO,2019,1,
49.164432,-122.831192,141A ST,SURREY,PDO,2019,1,
49.165577,-122.831309,141A ST,SURREY,PDO,2019,1,
49.167971,-122.831316,141A ST,SURREY,PDO,2019,1,
49.118023,-122.828819,142 ST,SURREY,PDO,2019,1,
49.157595,-122.826952,142A ST,SURREY,PDO,2019,1,
49.152044,-122.825233,143A ST,SURREY,PDO,2019,1,
49.059803,-122.823242,144 ST,SURREY,PDO,2019,1,
49.115423,-122.823304,144 ST,SURREY,PDO,2019,1,
49.125694,-122.823305,144 ST,SURREY,PDO,2019,1,
49.168487,-122.818986,145A ST,SURREY,PDO,2019,1,
49.168771,-122.815112,147 ST,SURREY,PDO,2019,1,
49.116066,-122.812246,148 ST,SURREY,PDO,2019,1,
49.117895,-122.812231,148 ST,SURREY,PDO,2019,1,
49.120815,-122.812209,148 ST,SURREY,PDO,2019,1,
49.137941,-122.81215,148 ST,SURREY,PDO,2019,1,
49.168504,-122.812336,148 ST,SURREY,PDO,2019,1,
49.169541,-122.812325,148 ST,SURREY,PDO,2019,1,
49.037923,-122.810999,148A ST,SURREY,PDO,2019,1,
49.174185,-122.810747,148A ST,SURREY,PDO,2019,1,
49.152551,-122.80981,149 ST,SURREY,PDO,2019,1,
49.183009,-122.809748,149 ST,SURREY,PDO,2019,1,
49.029265,-122.772461,15 AVE,SURREY,PDO,2019,1,
49.029291,-122.769896,15 AVE,SURREY,PDO,2019,1,
49.164385,-122.804241,151 ST,SURREY,PDO,2019,1,
49.153682,-122.802777,151A ST,SURREY,PDO,2019,1,
49.174724,-122.802515,151A ST,SURREY,PDO,2019,1,
49.056927,-122.801067,152 ST,SURREY,PDO,2019,1,
49.117839,-122.800961,152 ST,SURREY,PDO,2019,1,
49.167226,-122.80145,152 ST,SURREY,PDO,2019,1,
49.170952,-122.801334,152 ST,SURREY,PDO,2019,1,
49.152399,-122.799813,152A ST,SURREY,PDO,2019,1,
49.160168,-122.796134,154 ST,SURREY,PDO,2019,1,
49.168726,-122.795745,154 ST,SURREY,PDO,2019,1,
49.055051,-122.790169,156 ST,SURREY,PDO,2019,1,
49.056625,-122.790214,156 ST,SURREY,PDO,2019,1,
49.149152,-122.79009,156 ST,SURREY,PDO,2019,1,
49.168701,-122.788633,156A ST,SURREY,PDO,2019,1,
49.181806,-122.788474,156A ST,SURREY,PDO,2019,1,
49.070544,-122.787695,156B ST,SURREY,PDO,2019,1,
49.067099,-122.784726,158 ST,SURREY,PDO,2019,1,
49.164245,-122.784516,158 ST,SURREY,PDO,2019,1,
49.053325,-122.782257,159 ST,SURREY,PDO,2019,1,
49.05435,-122.782257,159 ST,SURREY,PDO,2019,1,
49.055082,-122.782257,159 ST,SURREY,PDO,2019,1,
49.03108,-122.791528,16 AVE,SURREY,PDO,2019,1,
49.031085,-122.794275,16 AVE,SURREY,PDO,2019,1,
49.031097,-122.797788,16 AVE,SURREY,PDO,2019,1,
49.031159,-122.816264,16 AVE,SURREY,PDO,2019,1,
49.031166,-122.704784,16 AVE,SURREY,PDO,2019,1,
49.031206,-122.838492,16 AVE,SURREY,PDO,2019,1,
49.03121,-122.723291,16 AVE,SURREY,PDO,2019,1,
49.019296,-122.779239,160 ST,SURREY,PDO,2019,1,
49.035125,-122.779177,160 ST,SURREY,PDO,2019,1,
49.05053,-122.779219,160 ST,SURREY,PDO,2019,1,
49.150697,-122.778887,160 ST,SURREY,PDO,2019,1,
49.046959,-122.774912,161A ST,SURREY,PDO,2019,1,
49.042855,-122.773872,162 ST,SURREY,PDO,2019,1,
49.059406,-122.773011,162 ST,SURREY,PDO,2019,1,
49.16489,-122.77322,162 ST,SURREY,PDO,2019,1,
49.174809,-122.772024,162A ST,SURREY,PDO,2019,1,
49.156416,-122.767796,164 ST,SURREY,PDO,2019,1,
49.020995,-122.765563,165 ST,SURREY,PDO,2019,1,
49.158447,-122.763904,165A ST,SURREY,PDO,2019,1,
49.039692,-122.763759,165B ST,SURREY,PDO,2019,1,
49.041216,-122.763811,165B ST,SURREY,PDO,2019,1,
49.114929,-122.757952,167B ST,SURREY,PDO,2019,1,
49.082597,-122.756734,168 ST,SURREY,PDO,2019,1,
49.110494,-122.756651,168 ST,SURREY,PDO,2019,1,
49.115288,-122.756647,168 ST,SURREY,PDO,2019,1,
49.147503,-122.756654,168 ST,SURREY,PDO,2019,1,
49.032929,-122.797737,17 AVE,SURREY,PDO,2019,1,
49.14747,-122.749851,170A ST,SURREY,PDO,2019,1,
49.112042,-122.747807,171A ST,SURREY,PDO,2019,1,
49.117076,-122.747407,171A ST,SURREY,PDO,2019,1,
49.155636,-122.746976,171A ST,SURREY,PDO,2019,1,
49.002526,-122.741174,174 ST,SURREY,PDO,2019,1,
49.008969,-122.740235,174 ST,SURREY,PDO,2019,1,
49.104617,-122.738175,175 ST,SURREY,PDO,2019,1,
49.00292,-122.735422,176 ST,SURREY,PDO,2019,1,
49.003256,-122.73471,176 ST,SURREY,PDO,2019,1,
49.012308,-122.735251,176 ST,SURREY,PDO,2019,1,
49.051614,-122.735322,176 ST,SURREY,PDO,2019,1,
49.113607,-122.7348,176 ST,SURREY,PDO,2019,1,
49.185733,-122.730746,177A ST,SURREY,PDO,2019,1,
49.034845,-122.839556,18 AVE,SURREY,PDO,2019,1,
49.03901,-122.718973,182 ST,SURREY,PDO,2019,1,
49.132083,-122.718116,182 ST,SURREY,PDO,2019,1,
49.057917,-122.713462,184 ST,SURREY,PDO,2019,1,
49.132184,-122.712528,184 ST,SURREY,PDO,2019,1,
49.134216,-122.712502,184 ST,SURREY,PDO,2019,1,
49.171911,-122.712726,184 ST,SURREY,PDO,2019,1,
49.125716,-122.707261,186 ST,SURREY,PDO,2019,1,
49.119826,-122.703804,187 ST,SURREY,PDO,2019,1,
49.11616,-122.703209,187A ST,SURREY,PDO,2019,1,
49.013626,-122.702353,188 ST,SURREY,PDO,2019,1,
49.051972,-122.696912,190 ST,SURREY,PDO,2019,1,
49.069517,-122.696994,190 ST,SURREY,PDO,2019,1,
49.131017,-122.696201,190 ST,SURREY,PDO,2019,1,
49.109643,-122.69532,190A ST,SURREY,PDO,2019,1,
49.073811,-122.6942,191 ST,SURREY,PDO,2019,1,
49.130177,-122.69323,191 ST,SURREY,PDO,2019,1,
49.005282,-122.691218,192 ST,SURREY,PDO,2019,1,
49.174737,-122.690642,192 ST,SURREY,PDO,2019,1,
49.178783,-122.690258,192 ST,SURREY,PDO,2019,1,
49.135749,-122.689544,192A ST,SURREY,PDO,2019,1,
49.122706,-122.687532,193A ST,SURREY,PDO,2019,1,
49.125554,-122.68331,195 ST,SURREY,PDO,2019,1,
49.037458,-122.798597,19A AVE,SURREY,PDO,2019,1,
49.005561,-122.73911,2 AVE,SURREY,PDO,2019,1,
49.038354,-122.804478,20 AVE,SURREY,PDO,2019,1,
49.038359,-122.797812,20 AVE,SURREY,PDO,2019,1,
49.039263,-122.797095,20A AVE,SURREY,PDO,2019,1,
49.042007,-122.802365,22 AVE,SURREY,PDO,2019,1,
49.042053,-122.751712,22 AVE,SURREY,PDO,2019,1,
49.044116,-122.872891,23 AVE,SURREY,PDO,2019,1,
49.044689,-122.772423,23A AVE,SURREY,PDO,2019,1,
49.045681,-122.689178,24 AVE,SURREY,PDO,2019,1,
49.049204,-122.780045,26 AVE,SURREY,PDO,2019,1,
49.049205,-122.790938,26 AVE,SURREY,PDO,2019,1,
49.049321,-122.742116,26 AVE,SURREY,PDO,2019,1,
49.051717,-122.874744,27 AVE,SURREY,PDO,2019,1,
49.052796,-122.783482,28 AVE,SURREY,PDO,2019,1,
49.052908,-122.808723,28 AVE,SURREY,PDO,2019,1,
49.053736,-122.804558,28 AVE,SURREY,PDO,2019,1,
49.053952,-122.830485,28A AVE,SURREY,PDO,2019,1,
49.054803,-122.826568,29 AVE,SURREY,PDO,2019,1,
49.055448,-122.798171,29A AVE,SURREY,PDO,2019,1,
49.060122,-122.805417,32 AVE,SURREY,PDO,2019,1,
49.060142,-122.809223,32 AVE,SURREY,PDO,2019,1,
49.063026,-122.82757,33 AVE,SURREY,PDO,2019,1,
49.063403,-122.813823,34 AVE,SURREY,PDO,2019,1,
49.063726,-122.79994,34 AVE,SURREY,PDO,2019,1,
49.067343,-122.802126,36 AVE,SURREY,PDO,2019,1,
49.067354,-122.801539,36 AVE,SURREY,PDO,2019,1,
49.067425,-122.695308,36 AVE,SURREY,PDO,2019,1,
49.009398,-122.738685,4 AVE,SURREY,PDO,2019,1,
49.074628,-122.783385,40 AVE,SURREY,PDO,2019,1,
49.074645,-122.788865,40 AVE,SURREY,PDO,2019,1,
49.074709,-122.818552,40 AVE,SURREY,PDO,2019,1,
49.099351,-122.704417,53A AVE,SURREY,PDO,2019,1,
49.1005,-122.708592,54 AVE,SURREY,PDO,2019,1,
49.101728,-122.80863,54A AVE,SURREY,PDO,2019,1,
49.103066,-122.847007,55A AVE,SURREY,PDO,2019,1,
49.103187,-122.852661,55A AVE,SURREY,PDO,2019,1,
49.103548,-122.816821,55A AVE,SURREY,PDO,2019,1,
49.104429,-122.872382,56 AVE,SURREY,PDO,2019,1,
49.105053,-122.732002,56A AVE,SURREY,PDO,2019,1,
49.105716,-122.839389,56A AVE,SURREY,PDO,2019,1,
49.106885,-122.736932,57A AVE,SURREY,PDO,2019,1,
49.107774,-122.733357,58 AVE,SURREY,PDO,2019,1,
49.108201,-122.808418,58 AVE,SURREY,PDO,2019,1,
49.108708,-122.739741,58A AVE,SURREY,PDO,2019,1,
49.110402,-122.712302,59A AVE,SURREY,PDO,2019,1,
49.111063,-122.861607,59A AVE,SURREY,PDO,2019,1,
49.111467,-122.732004,60 AVE,SURREY,PDO,2019,1,
49.11148,-122.734243,60 AVE,SURREY,PDO,2019,1,
49.111545,-122.75501,60 AVE,SURREY,PDO,2019,1,
49.111549,-122.763749,60 AVE,SURREY,PDO,2019,1,
49.11182,-122.826094,60 AVE,SURREY,PDO,2019,1,
49.11188,-122.847674,60 AVE,SURREY,PDO,2019,1,
49.112289,-122.696027,60A AVE,SURREY,PDO,2019,1,
49.112596,-122.705299,60A AVE,SURREY,PDO,2019,1,
49.113224,-122.754966,61 AVE,SURREY,PDO,2019,1,
49.113513,-122.7597,61 AVE,SURREY,PDO,2019,1,
49.115029,-122.804933,61B AVE,SURREY,PDO,2019,1,
49.115656,-122.761981,62A AVE,SURREY,PDO,2019,1,
49.116189,-122.829422,62A AVE,SURREY,PDO,2019,1,
49.116641,-122.801852,62A AVE,SURREY,PDO,2019,1,
49.117362,-122.870512,63 AVE,SURREY,PDO,2019,1,
49.11773,-122.823861,63A AVE,SURREY,PDO,2019,1,
49.118355,-122.687596,63A AVE,SURREY,PDO,2019,1,
49.118734,-122.722575,64 AVE,SURREY,PDO,2019,1,
49.11887,-122.759502,64 AVE,SURREY,PDO,2019,1,
49.118929,-122.75384,64 AVE,SURREY,PDO,2019,1,
49.119687,-122.744157,64A AVE,SURREY,PDO,2019,1,
49.122208,-122.857953,65B AVE,SURREY,PDO,2019,1,
49.122729,-122.827121,66 AVE,SURREY,PDO,2019,1,
49.122851,-122.869133,66 AVE,SURREY,PDO,2019,1,
49.124405,-122.808462,67 AVE,SURREY,PDO,2019,1,
49.125044,-122.694268,67 AVE,SURREY,PDO,2019,1,
49.125854,-122.869894,67B AVE,SURREY,PDO,2019,1,
49.125931,-122.716353,68 AVE,SURREY,PDO,2019,1,
49.126104,-122.703268,68 AVE,SURREY,PDO,2019,1,
49.126355,-122.853846,68 AVE,SURREY,PDO,2019,1,
49.126696,-122.885813,68 AVE,SURREY,PDO,2019,1,
49.126709,-122.888206,68 AVE,SURREY,PDO,2019,1,
49.127096,-122.699521,68A AVE,SURREY,PDO,2019,1,
49.128445,-122.691214,69 AVE,SURREY,PDO,2019,1,
49.12964,-122.729111,70 AVE,SURREY,PDO,2019,1,
49.129652,-122.83508,70 AVE,SURREY,PDO,2019,1,
49.12969,-122.720527,70 AVE,SURREY,PDO,2019,1,
49.129956,-122.836233,70 AVE,SURREY,PDO,2019,1,
49.131703,-122.850385,71 AVE,SURREY,PDO,2019,1,
49.132008,-122.699592,71 AVE,SURREY,PDO,2019,1,
49.132725,-122.826851,71A AVE,SURREY,PDO,2019,1,
49.133303,-122.720883,72 AVE,SURREY,PDO,2019,1,
49.133523,-122.847062,72 AVE,SURREY,PDO,2019,1,
49.133639,-122.686257,72 AVE,SURREY,PDO,2019,1,
49.133659,-122.799145,72 AVE,SURREY,PDO,2019,1,
49.133684,-122.803305,72 AVE,SURREY,PDO,2019,1,
49.133717,-122.855039,72 AVE,SURREY,PDO,2019,1,
49.134457,-122.697807,72A AVE,SURREY,PDO,2019,1,
49.135502,-122.681285,73 AVE,SURREY,PDO,2019,1,
49.137202,-122.840754,74 AVE,SURREY,PDO,2019,1,
49.138559,-122.811202,74A AVE,SURREY,PDO,2019,1,
49.139307,-122.879675,75 AVE,SURREY,PDO,2019,1,
49.139516,-122.886753,75A AVE,SURREY,PDO,2019,1,
49.14096,-122.859285,76 AVE,SURREY,PDO,2019,1,
49.141038,-122.870082,76 AVE,SURREY,PDO,2019,1,
49.143571,-122.875962,77A AVE,SURREY,PDO,2019,1,
49.148128,-122.746927,80 AVE,SURREY,PDO,2019,1,
49.148212,-122.762736,80 AVE,SURREY,PDO,2019,1,
49.148386,-122.878317,80 AVE,SURREY,PDO,2019,1,
49.148436,-122.881176,80 AVE,SURREY,PDO,2019,1,
49.14912,-122.795185,80A AVE,SURREY,PDO,2019,1,
49.153706,-122.777458,83 AVE,SURREY,PDO,2019,1,
49.15542,-122.782358,84 AVE,SURREY,PDO,2019,1,
49.155438,-122.846532,84 AVE,SURREY,PDO,2019,1,
49.155533,-122.820458,84 AVE,SURREY,PDO,2019,1,
49.157504,-122.866618,85 AVE,SURREY,PDO,2019,1,
49.158764,-122.761284,85B AVE,SURREY,PDO,2019,1,
49.159189,-122.801919,86 AVE,SURREY,PDO,2019,1,
49.162599,-122.863872,88 AVE,SURREY,PDO,2019,1,
49.162821,-122.762849,88 AVE,SURREY,PDO,2019,1,
49.162834,-122.694722,88 AVE,SURREY,PDO,2019,1,
49.162874,-122.809673,88 AVE,SURREY,PDO,2019,1,
49.162886,-122.805618,88 AVE,SURREY,PDO,2019,1,
49.162892,-122.815142,88 AVE,SURREY,PDO,2019,1,
49.163235,-122.880713,88 AVE,SURREY,PDO,2019,1,
49.16552,-122.817313,89A AVE,SURREY,PDO,2019,1,
49.165559,-122.782404,89A AVE,SURREY,PDO,2019,1,
49.169297,-122.877872,91A AVE,SURREY,PDO,2019,1,
49.169895,-122.859384,92 AVE,SURREY,PDO,2019,1,
49.170017,-122.850128,92 AVE,SURREY,PDO,2019,1,
49.17002,-122.728085,92 AVE,SURREY,PDO,2019,1,
49.170053,-122.845069,92 AVE,SURREY,PDO,2019,1,
49.171687,-122.866746,93 AVE,SURREY,PDO,2019,1,
49.172641,-122.871785,93A AVE,SURREY,PDO,2019,1,
49.172772,-122.772419,93A AVE,SURREY,PDO,2019,1,
49.172974,-122.888328,93A AVE,SURREY,PDO,2019,1,
49.173501,-122.689152,94 AVE,SURREY,PDO,2019,1,
49.174698,-122.840367,94A AVE,SURREY,PDO,2019,1,
49.175409,-122.850678,95 AVE,SURREY,PDO,2019,1,
49.176858,-122.808429,96 AVE,SURREY,PDO,2019,1,
49.176891,-122.781173,96 AVE,SURREY,PDO,2019,1,
49.176906,-122.777462,96 AVE,SURREY,PDO,2019,1,
49.177137,-122.892951,96 AVE,SURREY,PDO,2019,1,
49.177148,-122.887353,96 AVE,SURREY,PDO,2019,1,
49.177148,-122.872178,96 AVE,SURREY,PDO,2019,1,
49.177353,-122.804618,96A AVE,SURREY,PDO,2019,1,
49.180642,-122.799303,98 AVE,SURREY,PDO,2019,1,
