Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
LYNN VALLEY RD & WILLIAM AVE,PDO,NORTH VANCOUVER,2021,8,49.330485,-123.050554
MT SEYMOUR PKY & MT SEYMOUR RD & ROCHE POINT DR,PDO,NORTH VANCOUVER,2021,8,49.315935,-122.968956
PEMBERTON AVE & WELCH ST,PDO,NORTH VANCOUVER,2021,8,49.317544,-123.107919
W 23RD ST & WESTVIEW DR,PDO,NORTH VANCOUVER,2021,8,49.330409,-123.088198
BROOKSBANK AVE & COTTON RD,PDO,NORTH VANCOUVER,2021,9,49.307214,-123.040515
E 21ST ST & LONSDALE AVE & W 21ST ST,PDO,NORTH VANCOUVER,2021,9,49.328258,-123.072147
MT SEYMOUR PKY & SEYMOUR BLVD & TURNING LANE,PDO,NORTH VANCOUVER,2021,9,49.311704,-123.021179
BRIDGMAN AVE & MARINE DR,PDO,NORTH VANCOUVER,2021,10,49.323878,-123.110573
E 15TH ST & LONSDALE AVE & W 15TH ST,PDO,NORTH VANCOUVER,2021,10,49.322069,-123.072318
LYNN AVE & MAIN ST,PDO,NORTH VANCOUVER,2021,10,49.306469,-123.036923
MARINE DR & TATLOW AVE,PDO,NORTH VANCOUVER,2021,10,49.323938,-123.117544
DOLLARTON HWY & RIVERSIDE DR,PDO,NORTH VANCOUVER,2021,11,49.305555,-123.014087
E 13TH ST & LONSDALE AVE & W 13TH ST,PDO,NORTH VANCOUVER,2021,11,49.319966,-123.072373
E 18TH ST & LONSDALE AVE & W 18TH ST,PDO,NORTH VANCOUVER,2021,11,49.325178,-123.07224
LILLOOET RD & MT SEYMOUR PKY & TURNING LANE,PDO,NORTH VANCOUVER,2021,11,49.31237,-123.025305
LONSDALE AVE & W 16TH ST,PDO,NORTH VANCOUVER,2021,11,49.323097,-123.072295
HARBOUR AVE & MAIN ST,PDO,NORTH VANCOUVER,2021,12,49.305823,-123.034207
AMHERST AVE & DOLLARTON HWY & OLD DOLLARTON RD,PDO,NORTH VANCOUVER,2021,13,49.305382,-123.018888
E 23RD ST & LONSDALE AVE & W 23RD ST,PDO,NORTH VANCOUVER,2021,13,49.330237,-123.072132
E KEITH RD & LILLOOET RD & LILLOOET RD OFFRAMP & MT SEYMOUR PKY ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2021,13,49.311437,-123.028213
FIR ST & LARSON RD & WESTVIEW DR,PDO,NORTH VANCOUVER,2021,13,49.325164,-123.089494
MOUNTAIN HWY & MOUNTAIN HWY OFFRAMP & MOUNTAIN HWY ONRAMP & TRANS-CANADA HWY & TURNING LANE,PDO,NORTH VANCOUVER,2021,13,49.31564,-123.037579
E 17TH ST & LONSDALE AVE & W 17TH ST,PDO,NORTH VANCOUVER,2021,14,49.324144,-123.072267
GARDEN AVE & MARINE DR,PDO,NORTH VANCOUVER,2021,14,49.323939,-123.118907
HAMILTON AVE & MARINE DR & W 16TH ST & TURNING LANE,PDO,NORTH VANCOUVER,2021,14,49.323112,-123.100131
MACKAY AVE & MARINE DR,PDO,NORTH VANCOUVER,2021,16,49.32359,-123.10122
LYNN VALLEY RD & MOUNTAIN HWY & TURNING LANE,PDO,NORTH VANCOUVER,2021,17,49.337044,-123.038214
BEWICKE AVE & MARINE DR & W KEITH RD,PDO,NORTH VANCOUVER,2021,19,49.320072,-123.091402
BROOKSBANK AVE & E KEITH RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2021,21,49.313293,-123.040344
MARINE DR & PEMBERTON AVE,PDO,NORTH VANCOUVER,2021,21,49.323845,-123.107769
E 3RD ST & LONSDALE AVE & W 3RD ST,PDO,NORTH VANCOUVER,2021,23,49.31343,-123.077042
MT SEYMOUR PKY & RIVERSIDE DR & TURNING LANE,PDO,NORTH VANCOUVER,2021,23,49.311036,-123.014719
BOULEVARD CRES & E 21ST ST & GRAND BLVD OFFRAMP & GRAND BLVD ONRAMP & LYNN VALLEY RD & LYNN VALLEY RD ONRAMP & TRANS-CANADA HWY & WILLIAM AVE OFFRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2021,27,49.328871,-123.053569
FELL AVE & MARINE DR & TURNING LANE,PDO,NORTH VANCOUVER,2021,32,49.321159,-123.094648
E 25TH ST & E 25TH ST OFFRAMP & E 25TH ST ONRAMP & LONSDALE AVE & LONSDALE AVE OFFRAMP & LONSDALE AVE ONRAMP & TRANS-CANADA HWY & W 25TH ST & TURNING LANE,PDO,NORTH VANCOUVER,2021,34,49.331967,-123.072107
LONSDALE AVE & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2021,37,49.332037,-123.072201
CAPILANO RD & MARINE DR & MATHIAS RD & TURNING LANE,PDO,NORTH VANCOUVER,2021,38,49.324292,-123.122442
MOUNTAIN HWY & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2021,38,49.315677,-123.03749
MAIN ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2021,39,49.305167,-123.032063
BOWSER AVE & CAPILANO RD & CAPILANO RD OFFRAMP & CAPILANO RD ONRAMP & KEITH RD & TRANS-CANADA HWY & TURNING LANE,PDO,NORTH VANCOUVER,2021,46,49.332551,-123.117171
MOSQUITO CREEK BRIDGE & TRANS-CANADA HWY & WESTVIEW DR & WESTVIEW DR OFFRAMP & WESTVIEW DR ONRAMP & TURNING LANE,PDO,NORTH VANCOUVER,2021,68,49.33199,-123.088135
DOLLARTON HWY & DOLLARTON HWY OFFRAMP & DOLLARTON HWY ONRAMP & IRONWORKERS MEMORIAL BRIDGE & MAIN ST & MAIN ST OFFRAMP & MAIN ST ONRAMP & OXFORD ST & PHIBBS EXCHANGE & TRANS-CANADA HWY & EMERGENCY LANE & HIGHWAY RAMP & TURNING LANE,PDO,NORTH VANCOUVER,2021,73,49.304852,-123.027413
3RD ST E & COTTON RD & LOW LEVEL RD,PDO,NORTH VANCOUVER,2022,1,49.308254,-123.045493
3RD ST E & COTTON RD & LOWER LEVEL RD,PDO,NORTH VANCOUVER,2022,1,49.308291,-123.046912
ALDERCREST DR & RAVEN WOODS DR & FIRE LANE,PDO,NORTH VANCOUVER,2022,1,49.307611,-122.971255
ALPINE CRT & SKYLINE DR,PDO,NORTH VANCOUVER,2022,1,49.355952,-123.085697
ANNE MACDONALD WAY & MT SEYMOUR RD & ACCESS ROAD,PDO,NORTH VANCOUVER,2022,1,49.322905,-122.971079
ARBORLYNN DR & HOSKINS RD,PDO,NORTH VANCOUVER,2022,1,49.325379,-123.030177
AYR AVE & RIDGEWOOD DR,PDO,NORTH VANCOUVER,2022,1,49.339321,-123.10186
BANFF CRT & MT SEYMOUR RD,PDO,NORTH VANCOUVER,2022,1,49.318743,-122.968961
BARLYNN CRES & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.328017,-123.038207
BARROW ST & HARBOUR AVE,PDO,NORTH VANCOUVER,2022,1,49.305197,-123.034216
BARROW ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.304602,-123.032081
BEAUFORT RD & MT SEYMOUR PKY,PDO,NORTH VANCOUVER,2022,1,49.315883,-122.958124
BEAUMONT DR & HIGHLAND BLVD,PDO,NORTH VANCOUVER,2022,1,49.343374,-123.095791
BELVEDERE DR & HIGHLAND BLVD,PDO,NORTH VANCOUVER,2022,1,49.354647,-123.094657
BELVEDERE DR & MAPLERIDGE DR,PDO,NORTH VANCOUVER,2022,1,49.354535,-123.09944
BERKLEY RD & CARNATION ST,PDO,NORTH VANCOUVER,2022,1,49.31814,-123.004999
BEWICKE AVE & COPPING ST,PDO,NORTH VANCOUVER,2022,1,49.316471,-123.091666
BEWICKE AVE & W 15TH ST,PDO,NORTH VANCOUVER,2022,1,49.322255,-123.091245
BEWICKE AVE & W 16TH ST,PDO,NORTH VANCOUVER,2022,1,49.323233,-123.091196
BLUERIDGE AVE & BONITA DR,PDO,NORTH VANCOUVER,2022,1,49.356154,-123.08792
BOULEVARD CRES & E 19TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2022,1,49.32606,-123.056239
BOULEVARD CRES & LYNN VALLEY RD & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2022,1,49.328823,-123.053581
BROCKTON CRES & ORLOHMA PL,PDO,NORTH VANCOUVER,2022,1,49.317681,-122.964413
BROOKSBANK AVE & E 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.308302,-123.040484
BROOKSBANK AVE & E KEITH RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.313293,-123.040344
CANTERBURY CRES & HANDSWORTH RD & RIALTO PL,PDO,NORTH VANCOUVER,2022,1,49.352713,-123.092623
CAPILANO PARK RD & CAPILANO RD & MT CROWN RD,PDO,NORTH VANCOUVER,2022,1,49.34533,-123.111127
CAPILANO RD & CAPILANO RIVER REGIONAL PARK PARKINGLOT & NANCY GREENE WAY & PROSPECT AVE & SERVICE ROAD,PDO,NORTH VANCOUVER,2022,1,49.359011,-123.106311
CAPILANO RD & WOODS DR,PDO,NORTH VANCOUVER,2022,1,49.334666,-123.116002
CAPILANO RD & WOODS DR & UNNAMED LANE,PDO,NORTH VANCOUVER,2022,1,49.334658,-123.115763
CARRIE CATES CRT & ROGERS AVE,PDO,NORTH VANCOUVER,2022,1,49.310969,-123.081477
CHADWICK CRT & CHESTERFIELD PL,PDO,NORTH VANCOUVER,2022,1,49.311032,-123.083971
CHESTERFIELD AVE & W 17TH ST,PDO,NORTH VANCOUVER,2022,1,49.324177,-123.075432
CHESTERFIELD AVE & W 19TH ST,PDO,NORTH VANCOUVER,2022,1,49.326259,-123.07539
CHESTERFIELD AVE & W 22ND ST,PDO,NORTH VANCOUVER,2022,1,49.329486,-123.075303
CHESTERFIELD AVE & W KEITH RD,PDO,NORTH VANCOUVER,2022,1,49.318268,-123.076589
CHESTERFIELD AVE & W OSBORNE RD,PDO,NORTH VANCOUVER,2022,1,49.340148,-123.075012
CITADEL CRT & DEMPSEY RD & MICHENER WAY,PDO,NORTH VANCOUVER,2022,1,49.347438,-123.047076
CLIFFRIDGE AVE & PROSPECT AVE,PDO,NORTH VANCOUVER,2022,1,49.359032,-123.099885
CLOVERLEY ST & E KEITH RD,PDO,NORTH VANCOUVER,2022,1,49.313364,-123.046112
COLEMAN ST & VALLEY RD,PDO,NORTH VANCOUVER,2022,1,49.350696,-123.033659
CONNAUGHT AVE & E 29TH ST,PDO,NORTH VANCOUVER,2022,1,49.335585,-123.056395
COTTON RD & E 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.308351,-123.045676
CRESTWOOD AVE & HERMOSA AVE,PDO,NORTH VANCOUVER,2022,1,49.349299,-123.080024
CROWN ST & ORWELL ST,PDO,NORTH VANCOUVER,2022,1,49.308785,-123.029493
DELBROOK AVE & EVERGREEN PL,PDO,NORTH VANCOUVER,2022,1,49.342673,-123.085858
DELBRUCK AVE & W KEITH RD,PDO,NORTH VANCOUVER,2022,1,49.320052,-123.087904
DOLLARTON HWY & ROCHE POINT DR,PDO,NORTH VANCOUVER,2022,1,49.304113,-122.960403
DOLLARTON HWY ONRAMP & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2022,1,49.306824,-123.02785
DOMINION ST & MOUNTAIN HWY & RICHMOND ST,PDO,NORTH VANCOUVER,2022,1,49.303241,-123.03212
DONAGHY AVE & W 1ST ST,PDO,NORTH VANCOUVER,2022,1,49.318065,-123.096934
E 10TH ST & MOODY AVE,PDO,NORTH VANCOUVER,2022,1,49.316723,-123.060075
E 11TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.317861,-123.069305
E 12TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2022,1,49.318788,-123.056419
E 12TH ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.3189,-123.066175
E 12TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.318929,-123.069278
E 13TH ST & LIONS GATE HOSPITAL & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.319947,-123.066104
E 13TH ST & MOODY AVE,PDO,NORTH VANCOUVER,2022,1,49.31984,-123.060025
E 13TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2022,1,49.319872,-123.063081
E 14TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2022,1,49.32093,-123.063052
E 14TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.321014,-123.069225
E 15TH ST & GRAND BLVD E,PDO,NORTH VANCOUVER,2022,1,49.321874,-123.05633
E 15TH ST & GRAND BLVD W,PDO,NORTH VANCOUVER,2022,1,49.321867,-123.057545
E 15TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2022,1,49.321983,-123.063025
E 17TH ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.323809,-123.038382
E 18TH ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.324855,-123.038336
E 19TH ST & SUTHERLAND AVE,PDO,NORTH VANCOUVER,2022,1,49.326053,-123.05463
E 1ST ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.309242,-123.072586
E 20TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.327209,-123.069067
E 23RD ST & GRAND BLVD,PDO,NORTH VANCOUVER,2022,1,49.330109,-123.062021
E 23RD ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.330199,-123.068991
E 24TH ST & EMERY PL & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.330453,-123.03803
E 25TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.332272,-123.068905
E 26TH ST & LONSDALE AVE,PDO,NORTH VANCOUVER,2022,1,49.333283,-123.072079
E 27TH ST & LIBRARY LANE,PDO,NORTH VANCOUVER,2022,1,49.333359,-123.039058
E 27TH ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.33335,-123.037883
E 29TH ST & FROMME RD,PDO,NORTH VANCOUVER,2022,1,49.335494,-123.043831
E 29TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.335649,-123.068859
E 2ND ST & ST DAVIDS AVE,PDO,NORTH VANCOUVER,2022,1,49.30762,-123.066075
E 2ND ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.311335,-123.074771
E 3RD ST & HEYWOOD ST,PDO,NORTH VANCOUVER,2022,1,49.308383,-123.050167
E 3RD ST & KENNARD AVE,PDO,NORTH VANCOUVER,2022,1,49.308405,-123.04693
E 3RD ST & QUEENSBURY AVE,PDO,NORTH VANCOUVER,2022,1,49.308483,-123.057232
E 3RD ST & ST DAVIDS AVE,PDO,NORTH VANCOUVER,2022,1,49.308674,-123.066073
E 3RD ST & ST PATRICKS AVE,PDO,NORTH VANCOUVER,2022,1,49.309494,-123.067977
E 4TH ST & RIDGEWAY AVE,PDO,NORTH VANCOUVER,2022,1,49.309525,-123.063218
E 4TH ST & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.311576,-123.070148
E 5TH ST & LONSDALE AVE & W 5TH ST,PDO,NORTH VANCOUVER,2022,1,49.315089,-123.075356
E 5TH ST & QUEENSBURY AVE,PDO,NORTH VANCOUVER,2022,1,49.310494,-123.057211
E 6TH ST & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.314623,-123.071418
E 7TH ST & QUEENSBURY AVE,PDO,NORTH VANCOUVER,2022,1,49.312464,-123.057152
E 9TH ST & SUTHERLAND AVE,PDO,NORTH VANCOUVER,2022,1,49.315633,-123.054771
E ESPLANADE & ESPLANADE AVE & LOW LEVEL RD & ST ANDREWS AVE & TURNING LANE,PDO,NORTH VANCOUVER,2022,1,49.308476,-123.073354
E KEITH RD & GRAND BLVD E,PDO,NORTH VANCOUVER,2022,1,49.313491,-123.056563
E KEITH RD & HENDRY AVE,PDO,NORTH VANCOUVER,2022,1,49.313437,-123.051981
E KEITH RD & MOODY AVE,PDO,NORTH VANCOUVER,2022,1,49.313525,-123.060116
E KEITH RD & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.314234,-123.0674
E KEITH RD & SUTHERLAND AVE,PDO,NORTH VANCOUVER,2022,1,49.31347,-123.054801
E KENSINGTON RD & KENSINGTON CRES & LONSDALE AVE,PDO,NORTH VANCOUVER,2022,1,49.342383,-123.07189
E KENSINGTON RD & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.342363,-123.068799
E OSBORNE RD & LONSDALE AVE & SANDRINGHAM CRES & W OSBORNE RD,PDO,NORTH VANCOUVER,2022,1,49.340143,-123.071919
E OSBORNE RD & ST ANDREWS AVE,PDO,NORTH VANCOUVER,2022,1,49.340131,-123.064789
E OSBORNE RD & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,1,49.340146,-123.068572
E ROCKLAND RD & LONSDALE AVE & W ROCKLAND RD,PDO,NORTH VANCOUVER,2022,1,49.345205,-123.071851
ELIZABETH WAY & LYNDENE RD,PDO,NORTH VANCOUVER,2022,1,49.336548,-123.111691
EPPS AVE & HARRIS AVE,PDO,NORTH VANCOUVER,2022,1,49.316861,-122.948362
FAIRFIELD RD & HARTFORD PL,PDO,NORTH VANCOUVER,2022,1,49.314282,-122.990207
FELL AVE & W 15TH ST,PDO,NORTH VANCOUVER,2022,1,49.322283,-123.094616
FELL AVE & W 17TH ST,PDO,NORTH VANCOUVER,2022,1,49.324398,-123.094557
FERN ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.311494,-123.032601
FORBES AVE & W KEITH RD,PDO,NORTH VANCOUVER,2022,1,49.320021,-123.084841
FROMME RD & SHAKESPEARE AVE,PDO,NORTH VANCOUVER,2022,1,49.337607,-123.043754
FULLERTON AVE & LIONS GATE LANE,PDO,NORTH VANCOUVER,2022,1,49.326869,-123.120371
FULLERTON AVE & SANDOWN PL,PDO,NORTH VANCOUVER,2022,1,49.327131,-123.120897
GASPE PL & MT SEYMOUR PKY,PDO,NORTH VANCOUVER,2022,1,49.315694,-122.977391
GLENCANYON DR & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2022,1,49.352577,-123.08328
HAMPSHIRE RD & LIONS AVE,PDO,NORTH VANCOUVER,2022,1,49.347615,-123.095753
HANES AVE & W 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.320164,-123.098876
HARBOUR AVE & RUPERT ST,PDO,NORTH VANCOUVER,2022,1,49.307983,-123.034099
HIGHLAND BLVD & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2022,1,49.356259,-123.094759
HIGHLAND BLVD & NEWMARKET DR,PDO,NORTH VANCOUVER,2022,1,49.336994,-123.102754
HOSKINS RD & RALPH ST,PDO,NORTH VANCOUVER,2022,1,49.349768,-123.028423
HUNTER ST & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,1,49.310665,-123.032614
INDIAN RIVER DR & SUNSHINE FALLS LANE,PDO,NORTH VANCOUVER,2022,1,49.340568,-122.931019
IRONWORKERS MEMORIAL BRIDGE & RAILWAY ST,PDO,NORTH VANCOUVER,2022,1,49.302611,-123.026454
JONES AVE & W 17TH ST,PDO,NORTH VANCOUVER,2022,1,49.324242,-123.081592
JONES AVE & W 18TH ST,PDO,NORTH VANCOUVER,2022,1,49.325286,-123.08157
JONES AVE & W 27TH ST,PDO,NORTH VANCOUVER,2022,1,49.334242,-123.081428
JONES AVE & W 6TH LANE & W 6TH ST,PDO,NORTH VANCOUVER,2022,1,49.319168,-123.081749
JONES AVE & W QUEENS RD,PDO,NORTH VANCOUVER,2022,1,49.33654,-123.082391
KIRKSTONE RD & LYNN VALLEY RD,PDO,NORTH VANCOUVER,2022,1,49.331271,-123.049041
KIRKSTONE RD & MAGNUSSEN PL & MOLLIE NYE WAY,PDO,NORTH VANCOUVER,2022,1,49.330041,-123.047305
KIRKSTONE RD & RUFUS DR & UTILITY ACCESS ROAD,PDO,NORTH VANCOUVER,2022,1,49.329513,-123.045158
LILLOOET RD & MONASHEE DR,PDO,NORTH VANCOUVER,2022,1,49.321486,-123.018413
LILLOOET RD & TRANS-CANADA HWY,PDO,NORTH VANCOUVER,2022,1,49.311478,-123.028273
LLOYD AVE & W 1ST ST,PDO,NORTH VANCOUVER,2022,1,49.317595,-123.105113
LLOYD AVE & W 22ND ST,PDO,NORTH VANCOUVER,2022,1,49.329878,-123.104779
LLOYD AVE & W 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.320243,-123.105023
LONSDALE LANE & W 3RD LANE,PDO,NORTH VANCOUVER,2022,1,49.314126,-123.077304
LYNN VALLEY RD & ROSS RD,PDO,NORTH VANCOUVER,2022,1,49.336199,-123.039809
MACKAY RD & W 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.320206,-123.102281
MAHON AVE & W 13TH ST,PDO,NORTH VANCOUVER,2022,1,49.320046,-123.078619
MAHON AVE & W 14TH ST,PDO,NORTH VANCOUVER,2022,1,49.321117,-123.078596
MAHON AVE & W 17TH ST,PDO,NORTH VANCOUVER,2022,1,49.32421,-123.078518
MAHON AVE & W 23RD ST,PDO,NORTH VANCOUVER,2022,1,49.330304,-123.078367
MAHON AVE & W KEITH RD,PDO,NORTH VANCOUVER,2022,1,49.31994,-123.079956
MAHON AVE & W KINGS RD,PDO,NORTH VANCOUVER,2022,1,49.337448,-123.079617
MAHON AVE & W QUEENS RD,PDO,NORTH VANCOUVER,2022,1,49.336526,-123.079619
MAHON AVE & W WINDSOR RD,PDO,NORTH VANCOUVER,2022,1,49.338412,-123.079617
MCKEEN AVE & PHILIP AVE,PDO,NORTH VANCOUVER,2022,1,49.31518,-123.113802
MISSION RD & W 3RD ST,PDO,NORTH VANCOUVER,2022,1,49.317949,-123.087399
MONTROYAL BLVD & PROSPECT RD & W ROCKLAND RD & BUS LANE,PDO,NORTH VANCOUVER,2022,1,49.345181,-123.073589
MONTROYAL BLVD & SHIRLEY AVE,PDO,NORTH VANCOUVER,2022,1,49.356231,-123.096846
MONTROYAL BLVD & STARLIGHT WAY,PDO,NORTH VANCOUVER,2022,1,49.347173,-123.075194
MOSQUITO CREEK LANE & W 14TH ST,PDO,NORTH VANCOUVER,2022,1,49.321254,-123.093433
MOUNTAIN HWY & ROSS RD,PDO,NORTH VANCOUVER,2022,1,49.336246,-123.037946
MOUNTAIN HWY & RUPERT ST,PDO,NORTH VANCOUVER,2022,1,49.307953,-123.031978
MOUNTAIN HWY & WELLINGTON DR,PDO,NORTH VANCOUVER,2022,1,49.343424,-123.037957
OLD DOLLARTON RD & RIVERSIDE DR,PDO,NORTH VANCOUVER,2022,1,49.307651,-123.014758
PEMBERTON AVE & W 15TH ST,PDO,NORTH VANCOUVER,2022,1,49.322044,-123.107785
PHILIP AVE & WELCH ST,PDO,NORTH VANCOUVER,2022,1,49.317634,-123.113647
PROSPECT AVE & SARITA AVE,PDO,NORTH VANCOUVER,2022,1,49.359045,-123.095782
RAEBURN ST & ROCKCLIFF RD,PDO,NORTH VANCOUVER,2022,1,49.323559,-122.947949
RIVERSIDE DR W & SPICER RD,PDO,NORTH VANCOUVER,2022,1,49.303409,-123.020751
SEMISCH AVE & W ESPLANADE,PDO,NORTH VANCOUVER,2022,1,49.313086,-123.084133
SHAKESPEARE AVE & WILLIAM AVE,PDO,NORTH VANCOUVER,2022,1,49.337486,-123.05038
STANLEY AVE & W QUEENS RD,PDO,NORTH VANCOUVER,2022,1,49.336553,-123.085304
TATLOW AVE & W 15TH ST,PDO,NORTH VANCOUVER,2022,1,49.322143,-123.117563
VICTORY SHIP WAY & WALLACE MEWS,PDO,NORTH VANCOUVER,2022,1,49.31036,-123.079038
W 21ST ST & WESTVIEW DR,PDO,NORTH VANCOUVER,2022,1,49.328452,-123.089333
W 22ND ST & WESTVIEW DR,PDO,NORTH VANCOUVER,2022,1,49.329435,-123.088279
W KEITH RD & W VICTORIA PARK AVE,PDO,NORTH VANCOUVER,2022,1,49.317285,-123.075798
4TH ST & W 2ND ST & W 3RD ST,PDO,NORTH VANCOUVER,2022,2,49.319047,-123.089786
ALDERLYNN DR & APPIN RD,PDO,NORTH VANCOUVER,2022,2,49.325412,-123.032708
ALDERLYNN DR & E 18TH ST,PDO,NORTH VANCOUVER,2022,2,49.323894,-123.035247
ALLAN RD & LYNN VALLEY RD,PDO,NORTH VANCOUVER,2022,2,49.340051,-123.032579
ARBORLYNN DR & CARMARIA CRT & E 20TH ST,PDO,NORTH VANCOUVER,2022,2,49.326783,-123.030823
BEVERLEY CRES & HIGHLAND BLVD,PDO,NORTH VANCOUVER,2022,2,49.338856,-123.099642
BEWICKE AVE & LARSON RD & W 16TH ST & W 17TH ST,PDO,NORTH VANCOUVER,2022,2,49.324341,-123.09107
BONITA DR & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2022,2,49.355118,-123.087917
BROOKSBANK AVE & E 5TH ST,PDO,NORTH VANCOUVER,2022,2,49.310309,-123.040428
CAPILANO RD & ELDON RD,PDO,NORTH VANCOUVER,2022,2,49.34716,-123.111322
CAPILANO RD & GARDEN AVE,PDO,NORTH VANCOUVER,2022,2,49.327335,-123.11913
CAPILANO RD & HOPE RD,PDO,NORTH VANCOUVER,2022,2,49.325914,-123.120651
CARRIE CATES CRT & LONSDALE QUAY,PDO,NORTH VANCOUVER,2022,2,49.311223,-123.08205
CARSON GRAHAM SECONDARY SCHOOL ACCESS & LARSON CRES & LARSON RD,PDO,NORTH VANCOUVER,2022,2,49.329254,-123.084255
CHARLOTTE RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,2,49.309731,-123.032282
CHAUCER AVE & SHAKESPEARE AVE,PDO,NORTH VANCOUVER,2022,2,49.337618,-123.045095
CHESTERFIELD AVE & W 12TH ST & W 8TH ST,PDO,NORTH VANCOUVER,2022,2,49.319206,-123.07567
CHESTERFIELD AVE & W 14TH ST,PDO,NORTH VANCOUVER,2022,2,49.321068,-123.075538
CHESTERFIELD AVE & W 16TH ST,PDO,NORTH VANCOUVER,2022,2,49.323129,-123.075468
CHESTERFIELD AVE & W 20TH ST,PDO,NORTH VANCOUVER,2022,2,49.327296,-123.075359
CHESTERFIELD AVE & W 21ST ST,PDO,NORTH VANCOUVER,2022,2,49.328313,-123.07533
CHESTERFIELD AVE & W QUEENS RD,PDO,NORTH VANCOUVER,2022,2,49.336525,-123.075106
CLIFFRIDGE AVE & MONTROYAL BLVD,PDO,NORTH VANCOUVER,2022,2,49.356215,-123.100162
COLWOOD DR & HIGHLAND BLVD & RIDGEWOOD DR,PDO,NORTH VANCOUVER,2022,2,49.339305,-123.099128
CONNAUGHT CRES & EDGEMONT BLVD,PDO,NORTH VANCOUVER,2022,2,49.338501,-123.103269
COTTON RD & GLADSTONE AVE,PDO,NORTH VANCOUVER,2022,2,49.308007,-123.04368
COTTON RD & MAIN ST,PDO,NORTH VANCOUVER,2022,2,49.306738,-123.038367
DEMPSEY RD & LYNN VALLEY RD,PDO,NORTH VANCOUVER,2022,2,49.347877,-123.022687
DEMPSEY RD & MOUNTAIN HWY,PDO,NORTH VANCOUVER,2022,2,49.348072,-123.037784
DOLLARTON HWY & ELLIS ST,PDO,NORTH VANCOUVER,2022,2,49.308811,-122.994112
DOLLARTON HWY & FORESTER ST & TURNING LANE,PDO,NORTH VANCOUVER,2022,2,49.306136,-123.010866
DOLLARTON HWY & MAIN ST,PDO,NORTH VANCOUVER,2022,2,49.305126,-123.023867
E 13TH ST & GRAND BLVD W,PDO,NORTH VANCOUVER,2022,2,49.319815,-123.057599
E 14TH LANE & E 14TH ST & LIONS GATE HOSPITAL & ST GEORGES AVE,PDO,NORTH VANCOUVER,2022,2,49.321121,-123.069213
